TRACK_ID,caption
track_1159745,"A passionate male vocalist sings this emotional melody. Keywords: passionate, male vocals, emotional, melody."
track_1159748,"A passionate violin melody weaves through a loud, energetic rock instrumental featuring drums and electric guitar. Keywords: violin, rock, drums, electric guitar."
track_1159747,"A slow and dark electronic piece with synthesizers, drums, piano, and bass. Keywords: ambient, electronic, dark, slow."
track_1159749,"A fast and energetic rock piece with drums, guitar, and synthesizer sounds. Electric guitar, bass, and keyboard also play a role in this instrumental composition. Keywords: rock, energetic, drums, guitar."
track_1159837,"A slow ambient techno piece with a dark soundscape, featuring synthesizers and drums. Keywords: ambient, techno, dark, synthesizer."
track_1159856,"A soothing male vocalist sings this poignant melody. Keywords: soft, emotional, passionate, heartfelt."
track_1159858,"A passionate male vocalist sings this emotional soft rock song. The tempo is medium with an electric guitar playing a mellow tune with minimal instrumentation. The song is emotional, sentimental, poignant and soft rock. Keywords: soft rock, emotional, sentimental, poignant."
track_1159859,"A fast-paced rock song with drums and electric guitar features a distorted bass and melodic male vocals. Keywords: rock, drums, electric guitar, distorted bass, melodic vocals."
track_1159860,"A passionate male vocalist sings this emotional melody. Keywords: passionate, emotional, male vocals, melodic."
track_1159861,"A passionate male vocalist sings this captivating melody. Keywords: passionate, male vocals, captivating melody, singing."
track_1159862,"A fast-paced rock song with drums and electric guitar features aggressive and melodic elements, including bass and synthesizer sounds. Keywords: rock, aggressive, melodic, energetic."
track_1160162,"A tranquil ambient piece with soothing synthesizers and gentle piano arpeggios, evoking a sense of peace and tranquility. Keywords: ambient, calming, soft, peaceful."
track_1159863,"A soft, emotional ballad featuring a gentle acoustic guitar arpeggio and a soothing male vocal performance. Keywords: soft, emotional, ballad, acoustic guitar."
track_1160164,"A soothing, slow electronic piece with ambient synth and piano creating a relaxing, dream-like soundscape. Keywords: calming, soft, ethereal, peaceful."
track_1160166,"The low quality recording features an ominous instrumental that consists of scary strings, suspenseful cinematic synth and muffled bell melody. It sounds scary, suspenseful, intense and haunting. || scifi, horror, suspense, intense"
track_1160170,"The low quality recording features an arpeggiated synth melody playing over a mellow synth pad chord progression. It sounds suspenseful and haunting, like something you would hear in the background of a thriller movie scene. Keywords: suspenseful, haunting, arpeggiated synth"
track_1160234,"A slow and meditative ambient piece with a guitar and synthesizer creating a relaxing soundscape. Keywords: ambient, meditative, relaxing, synthesizer."
track_1160270,"A soothing instrumental piece with a guitar and synthesizer creating a relaxing atmosphere. Keywords: calming, melodic, soft, tranquil."
track_1160271,"The low quality recording features a cover of a pop song that consists of a groovy bass guitar, shimmering shakers, mellow piano chords and a simple acoustic rhythm guitar. It sounds happy, fun and joyful. || groovy, shimmering, mellow, simple"
track_1160273,"A soothing instrumental pop track with a gentle piano melody, sustained strings, and subtle percussion. Keywords: calming, melodic, serene, peaceful."
track_1160272,"A soothing instrumental piece with gentle acoustic guitar arpeggios and a distant, sustained high-pitched violin melody creates a calming atmosphere. Keywords: soft, relaxing, peaceful, serene."
track_1160274,"Melancholic piano arpeggios over soft synth pad chords. || piano, arpeggios, synth pad, soft."
track_1160275,"A pulsing electronic dance track with synth beats and a synthesizer lead, creating an upbeat and energetic atmosphere. | electronic, dance, synth, upbeat"
track_1160422,"A calming melody played on the piano with gentle arpeggios and soft chords. || piano, melodic, calming, soft"
track_1160423,"A gentle male vocalist sings this soothing lullaby accompanied by a soft piano melody and ambient background noise. Keywords: calming, soothing, peaceful, tranquil."
track_1160600,"A passionate female vocalist sings this spirited song. The tempo is fast with vigorous drumming, groovy bass lines, keyboard harmony and electric guitar rhythm. The song is youthful, enthusiastic, vibrant, pulsating and has a dance groove. This song is Classic Rock. Keywords:"
track_1160599,"The song has a groovy bassline and punchy kick, complemented by shimmering hi hats and electric guitar licks. It's energetic and addictive, making you want to dance. | groovy bassline, punchy kick, shimmering hi hats, electric guitar"
track_1160601,"The low quality recording features a cover of a pop song that consists of harmonizing male vocals singing over groovy bass guitar, punchy kick and snare hits layered with claps, shimmering hi hats, groovy synth keys melody and groovy synth keys chords. It"
track_1160602,"The low quality recording features a cover of a reggae song that consists of harmonizing male vocals singing over groovy bass guitar, punchy kick and snare hits, shimmering cymbals, groovy piano chords and electric guitar melody. It sounds passionate and energetic."
track_1160603,"A passionate male vocalist sings this emotional melody. Keywords: passionate, male vocals, emotional, melody."
track_1160604,"A male vocalist sings this cool melody with backup vocals in vocal harmony. The song is medium tempo with keyboard accompaniment, groovy bass line, steady drumming rhythm and various percussion hits. The song has poor audio quality and sounds like an amateur home recording. Keywords:"
track_1160648,"A fast and loud experimental techno track with synthesizers and drums plays in the background. Keywords: experimental, techno, loud, fast."
track_1160605,"A groovy rock song features an electric guitar solo over a bluesy chord progression on an electric guitar, punchy kick and snare hits, shimmering hi hats, and a groovy bassline. Keywords: rock, blues, electric guitar, drums."
track_1160707,"The low quality recording features an ominous synth pad chord progression playing in the background. It sounds suspenseful and haunting, like something you would hear in a horror movie soundtrack. Keywords: ominous, suspenseful, haunting, horror movie soundtrack."
track_1160708,"A synthesizer plays a slow arpeggio melody in the background while a string section accompanies with harmonic notes. The atmosphere is mystical and enchanting. Keywords: mystical, enchanting, slow arpeggio, string section."
track_1160860,"A male vocalist sings this melodic piece. The tempo is medium with an electric guitar harmony, groovy bass line, keyboard accompaniment, punchy drumming and electronic sounds. The song is youthful, passionate, emotional, engaging and has a dance groove. This song"
track_1160971,"A pulsating electronic dance track with a synth-driven melody, upbeat tempo, and a repetitive chord progression. | electronic, dance, pulsing, synth."
track_1161062,"Melancholic instrumental piano piece with emotional and creaky sound quality. Keywords: emotional, creaky, melancholic, instrumental."
track_1161157,"A fast and energetic electronic rock piece with drums, guitar, and piano. Keywords: rock, electronic, energetic, dynamic."
track_1161201,"The low quality recording features an aggressive, percussive toms roll, shimmering cymbals, deep toms, reverberant wooden toms and energetic crash cymbal. It sounds intense, suspenseful and uptempo. || aggressive, percussive,"
track_1161202,"The low quality recording features an orchestra playing percussive drums, huge toms, shimmering cymbals and wide electric guitar chords. It sounds epic, powerful and intense. || percussive drums, huge toms, shimmering cymbals, wide electric guitar"
